ID,Date,Age,Gender,Region,Education,Income,Spending,Satisfaction,Experience,Credit_Score,Loan_Amount,Category
939,2021-08-07,37.43800713771199,Female,South,High School,82031.56308006687,7233.408175949954,10.0,9.603446305383546,716.2981816567703,37760.039836559336,Very High
940,2021-08-03,29.359213692632714,Female,South,Bachelor,76092.30666098853,4951.447195986673,10.0,8.36712265610948,603.518710549566,19957.35920259115,High
941,2022-09-03,22.196956013291057,Female,East,Master,61999.767925872984,7614.534699406167,10.0,3.6207061525085713,736.6872422046481,26782.016997742456,High
942,2020-06-25,43.724573282801444,Male,South,Master,77686.96672275246,7333.867443909138,10.0,6.6301724836154285,700.4973682611934,27646.008504955724,High
943,2020-12-19,41.50201177958661,Male,East,Master,89493.57940038569,8745.619305908656,10.0,5.00944318071898,630.1342580141813,44817.08067012656,Very High
944,2021-05-28,34.00824136220617,Male,West,Bachelor,47012.45971890834,3994.1679808350545,10.0,8.689971105316049,,24883.229628526275,Medium
945,2020-11-04,53.466369960476655,Female,North,PhD,71491.59507198399,7484.3048861779025,10.0,7.948049428309823,740.6262068156805,1923.5572038102036,High
946,2020-04-28,24.299152336738473,Male,South,Master,50561.044937025625,7053.029522395212,10.0,0.7997878304509722,635.7960345341206,4197.623530070856,Medium
947,2022-02-05,19.74474829075261,Female,North,Master,65559.67092626817,5135.484718537071,7.455334724884752,6.761787240392531,822.6397945227186,13198.832544928191,High
948,2022-09-22,28.080919301187556,Other,South,High School,82493.7922853556,7934.765029051282,10.0,4.383116439070257,850.0,57481.62423782188,Very High
949,2022-08-30,34.54413983644502,Female,North,High School,58317.455617406406,6176.7582110725825,8.926742671332267,5.2484977115542994,652.0999690034242,50352.102327927445,Medium
950,2022-07-04,37.43339449322692,Female,South,High School,32862.13173457189,3599.620541747333,7.910007434812161,2.8154842970905536,650.46401211262,23444.322133396945,Low
951,2021-04-22,32.5876394214367,Male,South,Master,60110.5085353513,6040.994230939174,10.0,10.244411207362507,571.4207352704085,26313.02253610948,High
952,2021-08-09,38.520553965142966,Female,South,Bachelor,82962.38296283258,8031.630754543655,10.0,8.120185459707727,701.205490848864,9666.080878866596,Very High
953,2020-12-16,22.48460575809556,Female,South,Bachelor,69306.75142329598,5616.732604375307,10.0,2.7806865080810983,668.7072474706049,7979.62745094247,High
954,2020-07-13,49.437646040732595,Male,South,Master,81141.61673752494,8169.437517904895,10.0,0.9961681792693025,730.7659368372152,26458.149341453776,Very High
955,2021-05-10,34.178488216074314,Male,South,Master,62889.34457991996,4737.499598250429,10.0,3.8429821070664554,709.054737023541,18887.089669271827,High
956,2021-05-29,46.172958315881274,Female,South,PhD,53901.01811464384,4639.7526513592475,9.348090112594782,6.303507938273917,,46746.993492055044,Medium
957,2021-11-26,38.42725346377704,Female,South,Bachelor,76943.04155625554,6689.940324704866,10.0,5.720617531838669,727.6503487425069,40666.74990711011,High
958,2020-09-29,39.567532191537836,Female,South,Master,57269.538945249544,6118.018696181524,10.0,8.75939847430473,543.4648152275827,30642.92958843147,Medium
959,2022-05-29,40.69767280232204,Female,North,Bachelor,103110.28740186787,7289.2606301331325,10.0,7.369759166542557,662.3738642296272,27112.635075196944,Very High
960,2020-02-21,39.47708560017315,Female,East,High School,78296.1509254043,7428.792112877089,10.0,7.90870707725872,651.9515399044412,17853.83122102935,High
961,2020-09-19,41.42722759867544,Female,South,High School,62003.88926102845,6325.290988870375,10.0,5.980566201831312,645.783719329734,24600.22089079568,High
962,2020-05-12,48.29152530132431,Male,East,Bachelor,64974.98393983273,6584.40348317435,10.0,0.8321038093670294,785.0273969268768,34291.181347297235,High
963,2022-09-20,36.9652116970147,Male,South,Bachelor,67088.44274930353,6274.818502701057,10.0,4.412904406559296,567.8829868133157,21325.57726033619,High
964,2020-11-05,42.09003757588512,Male,South,Master,67452.48995761632,7215.906535830881,10.0,8.180269219725997,649.1634750981626,14145.854478850133,High
965,2020-01-16,34.102643057127736,Female,North,High School,83803.82816151319,7367.052210115666,10.0,4.845431214426062,812.9086061444314,46175.29555045745,Very High
966,2020-07-13,49.40117215449473,Female,West,Master,77496.82862340806,8537.32754065693,10.0,6.509271105871241,675.0059097971549,38267.57838992769,High
967,2020-10-29,28.2360769794073,Female,West,Bachelor,53143.56240607573,5230.477759219702,8.941968198245272,4.0437550542616005,702.3286897964339,4988.91128872381,Medium
968,2022-12-07,53.00940432910816,Male,North,Bachelor,104861.31244189081,9973.722493246898,10.0,1.910564454374465,745.7684205909912,19167.35748703085,Very High
969,2022-04-11,34.59842049355657,Female,East,Bachelor,68038.83521958161,6529.6287576042505,10.0,4.629967807861669,711.7559961716355,32843.97200609727,High
970,2021-07-15,20.69224897881952,Female,West,Bachelor,71878.71962894322,5425.097539566718,10.0,5.927142329097961,670.9101848769324,26838.562243597313,High
971,2020-02-10,36.28104414910789,Female,North,Bachelor,59017.12446288255,7084.33508861953,10.0,3.032936841615669,734.7407961986006,43810.9251314745,Medium
972,2021-06-17,28.18948342525119,Female,North,Bachelor,69541.47612879344,6685.290658076925,10.0,4.2928662654299945,534.5773115169434,33935.32540943833,High
973,2021-01-05,43.406435489887244,Male,West,High School,76369.86761209155,7383.700713533501,10.0,2.181610274042052,666.4085343853285,26291.38284427054,High
974,2021-05-31,28.473760206976092,Female,East,High School,35892.14072204575,5758.192910957765,8.982744677626021,8.357734752692288,,9152.384243226934,Low
975,2021-10-18,30.538165667852205,Male,North,Bachelor,95498.20949083571,8033.588894058307,10.0,4.116632727235898,794.3659437822907,42461.058926475605,Very High
976,2021-08-12,16.104592690544692,Male,South,PhD,77411.96325911056,6562.086150571381,10.0,9.358266635378548,850.0,22061.27099445182,High
977,2020-08-18,30.476936807509233,Female,East,Bachelor,59280.5386615648,6531.391200888104,10.0,9.586243551622726,629.458610636572,14780.245135984162,Medium
978,2022-03-19,10.761206733710434,Female,East,Master,38846.557260017384,4932.6238272430155,9.841986395170235,4.756862105834768,775.641290706122,20077.73728287232,Low
979,2021-04-23,19.16097176514277,Female,West,Master,64793.91008962466,7170.782853178508,10.0,1.9746538023579507,613.6854375132823,46024.995561947406,High
980,2021-11-05,42.604146561442974,Female,West,PhD,72602.53877193743,5139.954510080891,10.0,1.2576936332000113,828.0697186983392,40274.20746182357,High
981,2020-10-04,42.85800158650832,Female,South,Master,76764.03502170261,7465.6229344707535,10.0,0.5838887809196258,785.2747827132425,49128.32094475165,High
982,2020-02-22,39.254575617849646,Female,North,Bachelor,72500.94875183617,6119.065145511392,10.0,0.8784955253040199,,22386.092155575672,High
983,2022-10-30,25.33023856870787,Female,West,Master,70258.73412394282,7899.7839286771705,10.0,9.135408882384514,721.2213919730679,55392.33945592454,High
984,2022-01-17,34.5228864385802,Male,West,Master,88971.0287101672,8147.4685471602215,10.0,5.347473761680838,722.8184738671152,16616.692748549838,Very High
985,2021-04-08,34.963974609094315,Male,East,Bachelor,76003.53538147685,7304.114071659466,10.0,6.168813572275964,764.5655301304538,20454.23877808862,High
986,2022-01-23,23.416353108074574,Male,West,Bachelor,45963.34407038817,5296.8946156230095,7.021499341185224,1.6612630268053774,619.5995292974454,4116.7870267429735,Medium
987,2021-08-05,50.0339830176715,Male,West,High School,95455.43429952253,6710.930771264783,10.0,1.4061007123482154,710.186246032872,17959.064973476125,Very High
988,2020-06-06,43.77362290575671,Male,West,Master,96496.02990520265,9385.295667963104,10.0,7.661239329338861,850.0,30375.330713047988,Very High
989,2020-01-19,32.79035826170336,Male,West,Master,113676.03014853295,10221.51997100641,10.0,5.860322337147759,767.4799708514986,55397.55871264262,Very High
990,2020-02-24,35.26885838994531,Male,East,High School,50782.018696378684,5719.087585405892,10.0,4.5583841639432086,734.2062698119339,25475.761422709584,Medium
991,2021-12-21,37.08382807947552,Other,South,Bachelor,72185.14423699188,7630.7478693093835,10.0,6.694527075800368,671.8351399695638,16372.140924474461,High
992,2022-11-10,14.582651315757094,Male,South,Bachelor,26059.845110043738,3736.6703562553375,5.778504776909587,9.907393418407445,768.7860161428398,9352.871290921203,Low
993,2022-01-30,32.52822617479403,Female,North,High School,74561.35043308516,5809.902811989508,10.0,4.336872609388848,631.2892379326211,32611.459357577347,High
994,2022-10-15,28.180157520022014,Male,West,PhD,55867.074287509415,6244.312367905105,10.0,5.2081094079742085,600.3197954503004,1609.5088673226956,Medium
995,2022-03-18,24.983799901050844,Female,East,High School,91343.58687289972,7910.644963943191,10.0,5.577790756193916,850.0,21740.88534910279,Very High
996,2021-12-23,32.18899707114045,Male,North,High School,54475.2739852915,5396.984245917535,10.0,12.176328905821977,614.4559088810577,17416.765718443377,Medium
997,2020-10-11,52.976865268495224,Male,North,Bachelor,51150.68706473868,6105.364240565288,10.0,1.2980687932570767,812.4088047459167,34639.72593284002,Medium
998,2021-05-25,41.4084286126701,Female,South,Master,63635.25819579726,6619.343529301907,10.0,7.049669044366424,766.4545743510757,31784.57796655109,High
999,2022-10-18,29.28821010217203,Male,East,High School,35011.78848282895,4141.1216352195315,10.0,4.655593253722809,604.5586063095745,15668.092927950393,Low
1000,2020-04-29,40.72582781356159,Male,East,Master,81629.40572439044,7711.229088962414,10.0,6.700315178552539,531.929464247065,6072.375188696765,Very High
